instance_id,tag,seed,n_vars,mechanism_class,has_self_edge,poset_shape,graham_acyclic,n_realized_patterns,target,true_value,gt_recoverable,gt_evidence,lp_width,witness_delta_phi,sheaf_recoverable,phi_spread_over_fiber,n_distinct_completions,observed_family_completable,conflict_mcar_style,agreement
n3_s03363_d0,n3,356570901,3,MNAR_other,False,acyclic,True,8,"['mean', 1]",0.6093404822831925,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,6.661338147750939e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03388_d0,n3,359070901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.3442628092375323,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,9.43689570931383e-16,RECOVERABLE,6.106226635438361e-16,12,False,True,UNDECIDED_GT
n3_s03388_d0,n3,359070901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.4593365725063183,UNRECOVERABLE,model_witness(rootjump) dphi=0.1534 dist=1.1e-16,0.5,0.15344925433357137,UNRECOVERABLE,0.2654564584843749,12,False,True,True
n3_s03401_d0,n3,360370901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.5340438313064473,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.199040866595169e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03401_d0,n3,360370901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.7013575545031101,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.1102230246251565e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03428_d0,n3,363070901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.4093743457549477,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,4.052314039881821e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03428_d0,n3,363070901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.3503678095756566,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.4988010832439613e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03441_d0,n3,364370901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.5514269000900625,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,6.661338147750939e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03441_d0,n3,364370901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.6152959396062794,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,6.5503158452884236e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03457_d0,n3,365970901,3,MNAR_other,False,acyclic,True,8,"['mean', 0]",0.345774397526935,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.49999999999999994,7.216449660063518e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03457_d0,n3,365970901,3,MNAR_other,False,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s03487_d0,n3,368970901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.3269428843047737,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.5543122344752192e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03487_d0,n3,368970901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.5723420343187938,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,5.551115123125783e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03510_d0,n3,371270901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.6296878109238107,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,2.220446049250313e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03510_d0,n3,371270901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.3508187876727553,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,5.551115123125783e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03524_d0,n3,372670901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.23452423727433952,UNRECOVERABLE,model_witness(rootjump) dphi=0.2085 dist=2.2e-16,0.5,0.2084971740651525,UNRECOVERABLE,0.16214488152439654,12,False,True,True
n3_s03524_d0,n3,372670901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,3.885780586188048e-16,12,False,True,True
n3_s03537_d0,n3,373970901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.2879247408047794,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,5.229150445984487e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03537_d0,n3,373970901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.3975607386903995,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,4.996003610813204e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03556_d0,n3,375870901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.2912302817223004,UNRECOVERABLE,model_witness(rootjump) dphi=0.1380 dist=1.1e-16,0.5,0.13800718457010452,UNRECOVERABLE,0.21243788935384517,12,False,True,True
n3_s03556_d0,n3,375870901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.24688834416910896,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,6.38378239159465e-16,RECOVERABLE,8.326672684688674e-17,12,False,True,UNDECIDED_GT
n3_s03584_d0,n3,378670901,3,MCAR,False,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:direct_full_pattern,,,RECOVERABLE,0.0,1,False,False,True
n3_s03584_d0,n3,378670901,3,MCAR,False,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:direct_full_pattern,,,RECOVERABLE,0.0,1,False,False,True
n3_s03605_d0,n3,380770901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s03605_d0,n3,380770901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.7212356458700617,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.9984014443252818e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03636_d0,n3,383870901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s03636_d0,n3,383870901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.4167924055900742,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,9.603429163007604e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03663_d0,n3,386570901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.6177240844568651,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,2.6645352591003757e-15,RECOVERABLE,1.4432899320127035e-15,12,False,True,UNDECIDED_GT
n3_s03663_d0,n3,386570901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.5205703362817631,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.5543122344752192e-15,RECOVERABLE,8.881784197001252e-16,12,False,True,UNDECIDED_GT
n3_s03683_d0,n3,388570901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.5170489355648803,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.787459069646502e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03683_d0,n3,388570901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.37748131285559766,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,2.7200464103316335e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03712_d0,n3,391470901,3,MNAR_other,False,acyclic,True,8,"['mean', 0]",0.33017866079780034,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.49999999999999994,7.216449660063518e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03712_d0,n3,391470901,3,MNAR_other,False,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s03732_d0,n3,393470901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.6692800431972235,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,4.440892098500626e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03732_d0,n3,393470901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.2866831957511672,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,2.7200464103316335e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03759_d0,n3,396170901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.5309928227654515,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,4.609500637631214e-06,UNRECOVERABLE,7.070578732060184e-06,12,False,True,UNDECIDED_GT
n3_s03759_d0,n3,396170901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.6448076672484384,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,8.106402327179296e-09,RECOVERABLE,1.4432899320127035e-15,12,False,True,UNDECIDED_GT
n3_s03773_d0,n3,397570901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.8291822942350611,UNRECOVERABLE,model_witness(rootjump) dphi=0.0012 dist=2.2e-16,0.5,0.0011843793149011184,UNRECOVERABLE,0.0018043599700713342,12,False,True,True
n3_s03773_d0,n3,397570901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.256457326655032,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,3.3306690738754696e-16,RECOVERABLE,2.7755575615628914e-16,12,False,True,UNDECIDED_GT
n3_s03798_d0,n3,400070901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.4842696230311948,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,9.758860386455126e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03798_d0,n3,400070901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.454203884156413,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,3.3306690738754696e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03822_d0,n3,402470901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.4510273518736174,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.454392162258955e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03822_d0,n3,402470901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.48806873218457764,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,2.958744360626042e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03839_d0,n3,404170901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.8136130850834,UNRECOVERABLE,model_witness(rootjump) dphi=0.0077 dist=1.1e-16,0.5,0.007705773038831798,UNRECOVERABLE,0.007714352748425357,12,False,True,True
n3_s03839_d0,n3,404170901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.6694073838674033,UNRECOVERABLE,model_witness(rootjump) dphi=0.0600 dist=1.1e-16,0.5,0.059963669821434085,UNRECOVERABLE,0.06003043416430032,12,False,True,True
n3_s03858_d0,n3,406070901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.40443749925266614,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.1102230246251565e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03858_d0,n3,406070901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.5222558895765167,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.2989609388114332e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03886_d0,n3,408870901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.47008774577390644,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.4988010832439613e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03886_d0,n3,408870901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.8019397434609342,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,4.551914400963142e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03906_d0,n3,410870901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.3545536825429054,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.4999999999999999,1.9262369477246466e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03906_d0,n3,410870901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s03922_d0,n3,412470901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.7131464541949194,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.1879386363489175e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03922_d0,n3,412470901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.4324294879182683,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,7.216449660063518e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03936_d0,n3,413870901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.3195641164270675,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.3322676295501878e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03936_d0,n3,413870901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.3680322308342041,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.3877787807814457e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03956_d0,n3,415870901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.5765765553044446,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5000000000000001,2.6989521728637555e-13,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03956_d0,n3,415870901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.6218096235071708,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,4.008793297316515e-12,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03983_d0,n3,418570901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.48148958979992107,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,4.196643033083092e-14,RECOVERABLE,7.771561172376096e-16,12,False,True,UNDECIDED_GT
n3_s03983_d0,n3,418570901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.3388587702110121,UNRECOVERABLE,model_witness(rootjump) dphi=0.0056 dist=1.1e-16,0.5,0.0055808797696352275,UNRECOVERABLE,0.005727315911342623,12,False,True,True
n3_s03994_d0,n3,419670901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.6832234814361134,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,2.55351295663786e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s03994_d0,n3,419670901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.49683607406650154,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.9984014443252818e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s04020_d0,n3,422270901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.3108341643692907,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,6.661338147750939e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s04020_d0,n3,422270901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.36089628656913275,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.3433698597964394e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s04032_d0,n3,423470901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.3796367002473028,UNRECOVERABLE,model_witness(rootjump) dphi=0.2025 dist=1.1e-16,0.5,0.20251509563883296,UNRECOVERABLE,0.35326478502521935,12,False,True,True
n3_s04032_d0,n3,423470901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,1.1102230246251565e-16,12,False,True,True
n3_s04052_d0,n3,425470901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.40574104665834143,UNRECOVERABLE,model_witness(rootjump) dphi=0.2194 dist=1.1e-16,0.49999999999999994,0.21936660271217634,UNRECOVERABLE,0.16200869465458223,12,False,True,True
n3_s04052_d0,n3,425470901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.5527488184132696,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,4.440892098500626e-16,RECOVERABLE,3.3306690738754696e-16,12,False,True,UNDECIDED_GT
n3_s04070_d0,n3,427270901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.7362030375404818,UNRECOVERABLE,model_witness(rootjump) dphi=0.2400 dist=1.7e-16,0.49999999999999994,0.23998395595740402,UNRECOVERABLE,0.25626997611470215,12,False,True,True
n3_s04070_d0,n3,427270901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.527325524467349,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,2.55351295663786e-15,RECOVERABLE,2.220446049250313e-16,12,False,True,UNDECIDED_GT
named_collider_selection_d0,named,20270901,2,MNAR_self,True,acyclic,True,4,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,2.1649348980190553e-15,12,False,True,True
named_collider_selection_d0,named,20270901,2,MNAR_self,True,acyclic,True,4,"['mean', 1]",0.6702990616533482,UNRECOVERABLE,model_witness(rootjump) dphi=0.1423 dist=1.1e-16,0.5,0.14234509166488518,UNRECOVERABLE,0.2548792778729352,12,False,True,True
named_mar_textbook_d2,named,20286457,2,MNAR_other,False,acyclic,True,4,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
named_mar_textbook_d2,named,20286457,2,MNAR_other,False,acyclic,True,4,"['mean', 1]",0.27623841296132373,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.6653345369377348e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
named_mnar_on_partial_cause_d1,named,20309787,2,MNAR_other,False,acyclic,True,4,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
named_mnar_on_partial_cause_d1,named,20309787,2,MNAR_other,False,acyclic,True,4,"['mean', 1]",0.2892844575223103,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.3711254354120683e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
named_self_censor_v2_chain_d0,named,20333117,2,MNAR_self,True,acyclic,True,4,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
named_self_censor_v2_chain_d0,named,20333117,2,MNAR_self,True,acyclic,True,4,"['mean', 1]",0.4794360881156987,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.3211653993039363e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
named_three_var_mixed_d2,named,20348673,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
named_three_var_mixed_d2,named,20348673,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.22890433374565425,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,6.744604874597826e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0007_d0,n4,25271118,4,MNAR_other,False,acyclic,True,16,"['mean', 0]",0.43751436900267354,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.49999999999999994,2.220446049250313e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0007_d0,n4,25271118,4,MNAR_other,False,acyclic,True,16,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n4_r0015_d0,n4,25271366,4,MNAR_self,True,acyclic,True,16,"['mean', 0]",0.3420063259434909,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,5.340172748447003e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0015_d0,n4,25271366,4,MNAR_self,True,acyclic,True,16,"['mean', 1]",0.3325285067457052,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.1102230246251565e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0023_d0,n4,25271614,4,MNAR_self,True,acyclic,True,16,"['mean', 0]",0.3743031389740972,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.5709655798445965e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0023_d0,n4,25271614,4,MNAR_self,True,acyclic,True,16,"['mean', 1]",0.40092093905902465,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,2.6645352591003757e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0031_d0,n4,25271862,4,MNAR_self,True,acyclic,True,16,"['mean', 0]",0.6627178150367306,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.354472090042691e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0031_d0,n4,25271862,4,MNAR_self,True,acyclic,True,16,"['mean', 1]",0.6046999800203918,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.49999999999999994,3.3306690738754696e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0039_d0,n4,25272110,4,MNAR_self,True,acyclic,True,16,"['mean', 0]",0.525677351325367,UNRECOVERABLE,model_witness(rootjump) dphi=0.1439 dist=2.8e-16,0.5,0.1438900072127146,UNRECOVERABLE,0.2759390885749977,12,False,True,True
n4_r0039_d0,n4,25272110,4,MNAR_self,True,acyclic,True,16,"['mean', 1]",0.30669998339384674,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,2.886579864025407e-15,RECOVERABLE,5.551115123125783e-16,12,False,True,UNDECIDED_GT
n4_r0047_d0,n4,25272358,4,MNAR_self,True,acyclic,True,16,"['mean', 0]",0.7009072060559677,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,2.2315482794965646e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0047_d0,n4,25272358,4,MNAR_self,True,acyclic,True,16,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n4_r0055_d0,n4,25272606,4,MNAR_self,True,acyclic,True,16,"['mean', 0]",0.5222626587572812,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,2.4424906541753444e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0055_d0,n4,25272606,4,MNAR_self,True,acyclic,True,16,"['mean', 1]",0.41917313262305167,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,3.3306690738754696e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0063_d0,n4,25272854,4,MNAR_other,False,acyclic,True,16,"['mean', 0]",0.37557399293090415,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5000000000000001,2.7755575615628914e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0063_d0,n4,25272854,4,MNAR_other,False,acyclic,True,16,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n4_r0071_d0,n4,25273102,4,MNAR_self,True,acyclic,True,16,"['mean', 0]",0.30219609104871753,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,2.7755575615628914e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0071_d0,n4,25273102,4,MNAR_self,True,acyclic,True,16,"['mean', 1]",0.23411516884587152,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.4999999999999999,1.3988810110276972e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0079_d0,n4,25273350,4,MNAR_self,True,acyclic,True,16,"['mean', 0]",0.1813469211985832,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.6653345369377348e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0079_d0,n4,25273350,4,MNAR_self,True,acyclic,True,16,"['mean', 1]",0.3148502925150445,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,3.497202527569243e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0087_d0,n4,25273598,4,MNAR_self,True,acyclic,True,16,"['mean', 0]",0.30795948385665756,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,2.942091015256665e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0087_d0,n4,25273598,4,MNAR_self,True,acyclic,True,16,"['mean', 1]",0.3498358934438362,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.49999999999999994,8.271161533457416e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0095_d0,n4,25273846,4,MNAR_self,True,acyclic,True,16,"['mean', 0]",0.5362228035672185,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.5543122344752192e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0095_d0,n4,25273846,4,MNAR_self,True,acyclic,True,16,"['mean', 1]",0.4908666237720983,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.1102230246251565e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0103_d0,n4,25274094,4,MNAR_self,True,acyclic,True,16,"['mean', 0]",0.19454964004866004,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,6.467049118441537e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n4_r0103_d0,n4,25274094,4,MNAR_self,True,acyclic,True,16,"['mean', 1]",0.6527490171615539,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,2.220446049250313e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
